"","siteID","plotID","moch","pft","can_max_ht","rugosity","top_rugosity","enl","fhd","gini","rumple","transect_length"
"186","IP","IP_CP9274",18.1371,"MF",28.567,18.2900532036011,7.57874860136631,25.1109959700633,3.13102296793932,1.67834567825953,5.35,60
"187","IP","IP_CP9274",16.0837333333333,"MF",28.385,21.5403947797223,7.75913095095864,18.142820281254,2.99885921581732,1.61877393794354,6.63333333333333,60
"188","IP","IP_CP9329",18.4463166666667,"MF",29.313,32.1685144518136,8.28017999577481,21.752808988764,3.0286042670996,1.59987610196843,8.11666666666667,60
"189","IP","IP_CP9329",20.5676833333333,"MF",27.01,22.3488406712893,4.76528679661097,21.3722854188211,3.06209110161849,1.86189896881507,4.3,60
"190","IP","IP_CP9329",18.37115,"MF",26.142,18.3776880470922,6.47852935504944,21.4215556685308,3.10353695587863,1.87600621586055,5.48333333333333,60
"191","IP","IP_CP9333",21.38065,"MF",28.482,33.2870747791366,7.68164943407118,21.1121260561772,3.03330882011152,1.59698988135512,8.48333333333333,60
"192","IP","IP_CP9333",18.9083,"MF",30.168,30.305482627443,8.93523768864278,25.600905259872,3.20995977440227,1.45693574917435,7.55,60
"193","IP","IP_CP9333",22.2475166666667,"MF",29.726,28.8752510807373,8.05460526338008,25.2938911437194,3.20604007167564,1.67147031295467,6.2,60
"194","IP","IP_CP9427",12.62112,"MF",29.271,26.7770546034523,9.46976887126091,13.5417809927663,2.75165349733714,1.2133597900136,10.64,50
"195","IP","IP_CP9427",12.5580333333333,"MF",30.186,20.9148122370239,8.7790156314075,16.3948822927329,2.81907615739454,1.43561669724962,8.65,60
"196","IP","IP_CP9427",14.39425,"MF",28.264,26.940709423019,9.31677206708418,13.2973158981418,2.56392856084298,1.29923669391641,7.91666666666667,60
"197","IP","IP_CP9427",14.17418,"MF",29.191,29.7877778258543,8.79162075951776,15.0249336870027,2.72890526437397,1.42535892590435,9.6,50
"198","IP","IP_CP9428",20.3965333333333,"MF",31.441,37.2732618718518,9.45360683650473,25.9454272863568,3.12544796088336,1.7047525266819,7.16666666666667,60
"199","IP","IP_CP9428",19.5806666666667,"MF",31.463,21.7383007159343,9.22957888138368,26.2577502214349,3.18972001064306,1.67195105976273,7.26666666666667,60
"200","IP","IP_CP9428",19.5358,"MF",30.711,31.7518908469744,8.87625763216359,27.0640569395018,3.23651652059015,1.64314327164543,7.55,60
"201","IP","IP_CP9452",19.6593833333333,"MF",30.373,33.1601115555855,7.95725426430727,19.5921288014311,3.0455876848225,1.69576870327792,7.21666666666667,60
"202","IP","IP_CP9452",17.7346833333333,"MF",33.179,28.119799014937,7.68628519406243,16.2961928047503,2.90505923625837,1.43126318216424,6.6,60
"203","IP","IP_CP9452",15.21655,"MF",31.503,22.5994221463027,6.72663558190087,14.7138986112679,2.83931112594898,1.55376743455064,7.16666666666667,60
"204","IP","IP_CP9453",17.6731666666667,"MF",30.279,32.1246714780846,8.72786793653033,21.9544498948844,3.08308383629519,1.56373016364411,6.53333333333333,60
"205","IP","IP_CP9453",16.2138666666667,"MF",30.424,33.0562644782839,9.33980897432256,19.6215165262476,3.07019608811547,1.51520330068752,7.98333333333333,60
"206","IP","IP_CP9453",18.5047166666667,"MF",29.672,38.5903299805878,9.24790126826158,20.7452466427337,3.02617654367906,1.43034157778755,6.45,60
"207","IP","IP_CP9454",19.5431,"MF",32.459,24.3307970373499,8.57761487471798,25.8950632005724,3.24568038174458,1.68211380926365,8.33333333333333,60
"208","IP","IP_CP9454",19.8552666666667,"MF",31.331,34.8188581185662,8.24088750335411,23.4712494595763,3.19712075226031,1.45188773057079,7.61666666666667,60
"209","IP","IP_CP9454",18.9488833333333,"MF",31.271,29.6099372114056,7.82664117860916,22.2065683008091,3.09539761151387,1.67265874065712,7.16666666666667,60
"210","UMBS","UMBS_AF_D2",17.055875,"DBF",22.614,17.8680590456799,5.11954027977924,19.3485774499473,2.86518297094495,1.73331894298231,5.125,40
"211","UMBS","UMBS_AF_D2",14.00266,"DBF",23.116,16.1829282004394,5.6773454942986,20.1775431861804,2.73283505246847,1.59026704507774,4.08,50
"212","UMBS","",17.3942,"DBF",18.828,10.8580257586279,1.03212726928417,9.33009708737864,2.08118806771203,0.193157706769837,1.4,5
"213","UMBS","",17.296,"DBF",17.961,9.24152582815709,0.474957366507775,7.75862068965517,1.89041722715117,1.24955832421523,1.2,5
"214","UMBS","",16.1994,"DBF",18.207,6.89167219018953,1.57677211416235,14.7924528301887,2.420814957242,1.32556528740519,2.8,5
"215","UMBS","",15.2968,"DBF",18.786,7.17398083406206,2.77027051025708,15.0222222222222,2.49014573661791,1.42050930664386,2.6,5
"216","UMBS","",14.4898,"DBF",18.729,9.56628011651972,4.08943036375484,16.025641025641,2.57509401325734,1.66550711256196,2.8,5
"217","UMBS","",14.5298,"DBF",19.87,7.49275736701976,3.30846583781668,13.2030456852792,2.34463568939326,1.33192033343163,3.4,5
"218","FEF","FERN_W7_08",20.2218,"DBF",23.301,9.25262813380297,3.67227869917909,16.8791208791209,2.48035025301571,1.43855511053456,3.7,10
"219","FEF","FERN_W7_08",19.0701,"DBF",23.167,17.3942972336408,3.63062303958364,17.7230769230769,2.81272190371863,1.70993690441625,4.1,10
"220","FEF","FERN_W7_08",21.134,"DBF",25.164,17.8882324240652,4.91115243320977,20.2650602409639,2.68869275364767,1.64266800861896,5.1,10
"221","FEF","FERN_W7_08",19.3729,"DBF",22.918,9.57287967195273,2.13339085599532,16.1902017291066,2.572663663572,1.65096673811828,3.1,10
"222","FEF","FERN_W7_15",21.5572,"DBF",23.277,11.2940234625465,2.11931911497799,20.3755395683453,2.92744835266262,1.28999913284454,3,10
"223","FEF","FERN_W7_15",21.829,"DBF",24.575,17.9558036179607,3.58478854172584,21.9300699300699,2.81833913769609,1.36604853723223,2.7,10
"224","FEF","FERN_W7_15",22.4843,"DBF",24.678,21.3470064224668,1.79093973159965,22.5746268656716,2.91037394119562,1.30994655214414,2.7,10
"225","FEF","FERN_W7_15",20.8257,"DBF",23.574,7.3262886314118,2.72496397733581,18.0861723446894,2.64404534342395,1.58254571129925,3.3,10
"226","FEF","FERN_W15",29.181,"DBF",36.111,42.4379274947557,8.63602765042744,28.662177328844,3.18484645724738,1.41183983678197,8.3,20
"227","FEF","FERN_W15",28.14865,"DBF",37.115,63.6168430807031,8.94637813381247,27.2724637681159,3.32828275445797,1.20783342193655,6.55,20
"228","FEF","FERN_W4_03C",25.67615,"DBF",31.8,26.4647086972218,5.49602644285181,27.3205612520237,3.17143621765302,1.38254572423081,4.95,20
"229","FEF","FERN_W4_03C",27.34995,"DBF",34.51,26.4316120101545,4.53249143146634,25.7233592095977,3.17623886856101,1.4947560464957,5.45,20
"230","FEF","FERN_W4_04",27.38435,"DBF",33.918,38.3325838407795,8.53454377206939,28.5388127853881,3.23319853331575,1.2978693250389,7.3,20
"231","FEF","FERN_W4_10A",21.4966,"DBF",31.871,18.9156520590945,6.27479387026265,23.4046749452155,3.09312645961159,1.40651984582452,6,15
"232","FEF","FERN_W4_10A",15.91748,"DBF",26.407,13.6598982517496,5.58307315403742,19.390452876377,2.99630677640494,1.72381490858479,5.2,25
"233","FEF","FERN_W4_11A",20.1558,"DBF",34.612,48.8839865433428,8.91660404713214,16.2860520094563,2.85070870530856,0.969208054517603,7.1,10
"234","UMBS","",21.23016,"DBF",30.941,20.1203955801988,7.36718400905891,27.9197080291971,3.33470161272787,1.63860813825795,6.84,25
"235","FEF","FERN_W7_10",22.2716,"DBF",27.244,18.0777870748287,4.81765738830722,23.6381322957198,3.12982228643046,1.15048861407145,6,10
"236","FEF","FERN_W7_10",18.8273,"DBF",25.253,16.4868845278805,5.94837789373428,20.8556701030928,2.88625330613703,1.35148419734867,4.8,10
"237","FEF","FERN_W7_10",19.7843,"DBF",26.571,23.3303807427005,5.41225135020333,21.0329896907216,2.92383639873313,1.46851771935501,6.8,10
"238","FEF","FERN_W7_10",18.6977,"DBF",26.837,21.9274209979865,7.0816164515361,19.776886035313,3.01245192600314,1.81017116585737,6.1,10
"239","GRSM","GRSM_65",11.4872,"DBF",24.952,18.8335272295455,9.74031060813038,18.5467289719626,2.86155454776225,1.43384535981526,6.13333333333333,15
"240","GRSM","GRSM_50",14.7329,"DBF",29.439,22.0885814029687,8.84750727693313,22.0916640051102,2.94580000745082,1.57519380742243,4.6,40
"241","GRSM","GRSM_50",15.6071,"DBF",23.144,13.1830329458385,4.15649672075598,16.0198946752487,2.77272495610816,1.62542196520375,4.26666666666667,30
"242","GRSM","GRSM_50",18.37,"DBF",34.739,27.2456099420444,7.87003818450972,24.252222504445,2.74342475026874,1.36051455806208,5.15,40
"243","GRSM","GRSM_50",19.837375,"DBF",30.992,22.5272792193403,8.84178807675409,23.1511040170258,3.05600351204779,1.57668611422743,6.975,40
"244","GRSM","GRSM_53",25.899525,"DBF",41.326,77.5628925503816,14.7541593874449,28.6127167630058,3.19131241465888,1.24561489618545,10.35,40
"245","GRSM","GRSM_53",21.60285,"DBF",37.823,48.571051010818,11.9670293071615,30.0920211287184,3.20248280406491,1.37433200266968,11.05,40
"246","GRSM","GRSM_53",17.853825,"DBF",39.041,57.9488709504011,12.7261418466841,25.6517189835575,3.0372689211088,1.28134017886969,9.85,40
"247","GRSM","GRSM_55",21.0425,"DBF",34.733,38.4448277365244,11.1161206870115,26.4967669384313,3.32539555719617,1.8104656773489,9.25,40
"248","GRSM","GRSM_55",18.19715,"DBF",37.03,54.971307295115,10.0468480311757,23.9706974824598,3.10379101733953,1.34965409232052,10.025,40
"249","GRSM","GRSM_55",24.864725,"DBF",37.836,34.7101050644299,9.32071238882825,28.8782363094304,3.35688194103151,1.81485800719283,7.7,40
"250","GRSM","GRSM_57",27.1481,"DBF",39.434,54.2475352715598,10.2338988755445,34.7268751012474,3.41353705340281,1.58900948604702,6.75,40
"251","GRSM","GRSM_57",23.87775,"DBF",32.838,36.2277017783218,7.45038434303723,27.4686131386861,3.14463459408699,1.52365984315222,4.975,40
"252","GRSM","GRSM_57",19.403525,"DBF",38.137,54.8427028563709,12.331094240936,24.7148936170213,3.08113981226921,1.21637757462414,12.8,40
"253","GRSM","GRSM_58",27.6871,"DBF",38.295,57.2089642827541,11.4668730269147,29.0044481512371,3.39972631406994,1.85730867524162,7.675,40
"254","GRSM","GRSM_58",19.6077666666667,"DBF",36.941,15.750858862729,7.6293028907529,19.4981293425975,2.7972436233389,1.25677557798353,4.86666666666667,30
"255","GRSM","GRSM_60",17.716075,"DBF",31.232,31.19218310371,7.45824200220545,20.9645981688708,3.07651211386876,1.51570740818304,6.975,40
"256","GRSM","GRSM_60",22.091275,"DBF",31.536,12.2656596825353,5.28517504252491,23.6925704526046,3.11326950920861,1.38819301531972,3.65,40
"257","GRSM","GRSM_61",21.656925,"DBF",28.342,24.1153529280458,6.23517993237585,24.4356074425392,3.19088193067226,1.65063262007545,5.025,40
"258","GRSM","GRSM_61",20.497725,"DBF",30.135,21.5063608015527,6.92168592175049,24.604898828541,3.17496518781678,1.56427014275836,6.725,40
"259","GRSM","GRSM_64",20.052975,"DBF",33.392,30.6008911367918,8.57717617594539,24.480415667466,3.15399240607176,1.26989856886507,7.975,40
"260","GRSM","GRSM_64",18.25675,"DBF",33.935,33.0282676981218,10.1642474963308,24.2438971700151,3.03534358215342,1.4890181448794,10.075,40
"261","GRSM","GRSM_64",16.97955,"DBF",33.243,43.1759709766747,10.9776483725936,22.5752475247525,3.04678301027102,1.38005032795537,12.475,40
"262","GRSM","GRSM_65",16.020975,"DBF",22.917,11.5023108289114,5.58513006293245,18.8187408965852,2.93539813990653,1.94580978042652,5.175,40
"263","GRSM","GRSM_65",16.0530333333333,"DBF",22.774,12.5089532807402,5.85289065913725,19.2373363688105,2.92360067620362,1.7286557117119,5.3,30
"264","GRSM","GRSM_65",16.946175,"DBF",28.147,18.5988963303489,6.63667050787729,19.7753303964758,2.94133699256497,1.58956408927242,7.025,40
"265","GRSM","GRSM_66",19.345375,"DBF",33.837,39.2965733375059,10.4030283773463,23.3525423728814,2.92912942356026,1.3211048913393,10,40
"266","GRSM","GRSM_66",22.25395,"DBF",33.686,28.8167724235123,9.87074516437336,24.2670364500792,2.97245071247663,1.28338518500623,8.525,40
"267","GRSM","GRSM_66",15.352175,"DBF",29.543,22.7893917719191,7.76818828460021,18.12567132116,2.92589066418875,1.44406852696583,6.15,40
"268","HARV","HARV_33",22.82365,"MF",26.694,23.5836835718693,3.74753481740895,23.1736249171637,3.04163965521147,1.80102254355963,3.575,40
"269","HARV","HARV_33",15.83785,"MF",25.244,16.2786658802175,7.20913085038333,19.4679744741196,3.0135496405727,1.36923827926272,5.975,40
"270","HARV","HARV_33",19.4868,"MF",26.034,18.2291978770204,5.6935269912419,20.4991467576792,2.9868318251316,1.62286107326883,5.125,40
"271","HARV","HARV_34",13.1481166666667,"ENF",28.12,27.7737731744104,8.69265539795028,15.6898296508686,2.75915529070893,1.33310372918571,5.25,60
"272","HARV","HARV_34",14.8271,"ENF",27.513,18.6655907998637,7.6816465676145,15.017704011065,2.69378888340244,1.41120606616483,6.4,40
"273","HARV","HARV_34",11.204675,"ENF",28.616,37.8098018101122,9.54473724339821,13.2771474878444,2.35400240084765,1.29520378378774,5.6,40
"274","HARV","HARV_35",12.26585,"MF",17.882,2.89313519188208,2.36206925309362,11.2751540041068,2.33206407420574,1.59101789237808,3.2,40
"275","HARV","HARV_35",12.179525,"MF",16.79,5.09575220282668,2.91623874359,12.7082782332716,2.63432176662618,2.2563264016608,3.8,40
"276","HARV","HARV_36",19.725225,"DBF",28.426,19.3430159147139,5.51441140587145,21.6490486257928,3.09357478634779,1.58594088624687,5.8,40
"277","HARV","HARV_36",18.706675,"DBF",28.597,24.0689510414918,7.44259550256116,25.1904761904762,3.15965152615678,1.78602614224674,6.725,40
"278","HARV","HARV_36",16.850325,"DBF",25.324,13.3827046880379,5.80195606002285,19.9170397682381,2.94830265428431,1.73965147511787,5.2,40
"279","HARV","HARV_37",12.77375,"ENF",20.881,14.8248796870908,5.73953264312857,15.3810255425389,2.66480647566134,1.58636190129463,4.35,40
"280","HARV","HARV_37",13.95455,"ENF",22.874,9.91602584240549,4.47684862232123,16.4056962025316,2.85473558118865,1.74635767941219,4.7,40
"281","HARV","HARV_37",13.987175,"ENF",20.787,9.93468577246509,4.93620215211436,18.1895876526146,2.84052006278223,1.84104906104963,3.475,40
"282","HARV","HARV_38",9.432,"MF",20.49,10.9078381830295,4.80691861425826,10.5304980414102,2.37767452794073,1.52027958271849,4.525,40
"283","HARV","HARV_38",9.610275,"MF",27.93,11.8218085046189,7.59112202100721,11.1501724595383,2.48659364180225,1.32176622439346,4.5,40
"284","HARV","HARV_38",10.359175,"MF",20.224,10.6297037175703,4.35669481218715,10.4373101073526,2.40124844746445,1.54845526785879,3.425,40
"285","HARV","HARV_39",16.97215,"DBF",23.021,14.8876185759577,5.1704461224471,18.7673627974745,2.96796058993179,1.32731367074438,5.1,40
"286","HARV","HARV_39",12.8741,"DBF",25.134,18.2857365963908,7.54540307601172,18.5208870551831,2.73421593543754,1.33996991748645,6.05,40
"287","HARV","HARV_40",4.09526666666667,"DBF",19.882,4.91688737079107,5.75159650770005,10.5821812596006,2.31502631270635,1.49654390773436,2.68,75
"288","HARV","HARV_40",11.079725,"DBF",23.861,12.9329637603682,5.29187313542287,13.049388309923,2.71156958036532,1.46312062713812,4.575,40
"289","HARV","HARV_41",14.391625,"ENF",22.722,11.0250472819463,5.02674628764817,18.4134374128798,2.90709607458791,1.71856551061321,4.875,40
"290","HARV","HARV_41",15.4001,"ENF",21.121,15.8280701617021,5.99590536693424,17.5317959468903,2.77675969022461,1.63917315637318,4.275,40
"291","HARV","HARV_41",11.483125,"ENF",19.631,10.0250189340536,3.95848389254827,13.8482549317147,2.6740394216329,1.65351552496398,3.7,40
"292","HARV","HARV_42",14.5445,"MF",23.476,17.1604391216094,6.74880431955096,17.540217955371,2.80362141785508,1.17151876940996,4.625,40
"293","HARV","HARV_42",12.386275,"MF",23.648,9.99997645757579,6.61256149983519,14.0942831487579,2.63609251349564,1.42708785489061,5.7,40
"294","HARV","HARV_42",11.846275,"MF",22.809,14.6104525202026,6.4464319050969,12.7265869365225,2.67345324370887,1.63372237887526,5.5,40
"295","HARV","HARV_43",15.695875,"MF",20.574,7.67532478881441,3.35322385395661,15.2442217222336,2.67626470300496,1.85790129062821,3.475,40
"296","HARV","HARV_43",12.247975,"MF",20.293,5.78231558560048,4.9558309840983,14.6496062992126,2.72214609914089,1.82634556089119,5.5,40
"297","HARV","HARV_43",12.7252,"MF",18.352,4.86311768862122,3.08018803288837,13.413407821229,2.60335892940534,1.78213493284594,3.5,40
"298","HARV","HARV_44",12.43815,"DBF",19.379,3.98069883007345,4.13752830682082,14.3762376237624,2.70585473233507,1.98362670974186,4.275,40
"299","HARV","HARV_44",15.056475,"DBF",22.747,15.8784077165614,6.11546199687778,17.2401110340042,2.86723214486841,1.7517216262075,5.325,40
"300","HARV","HARV_44",11.8357,"DBF",20.741,7.27292859639802,4.50207088075972,13.0237243456976,2.68346308235943,1.67174493337828,4.575,40
"301","HARV","HARV_45",16.857125,"DBF",24.851,19.3950953411094,6.38077760387621,21.0324236692786,3.05254852008716,1.51038978678817,5.3,40
"302","HARV","HARV_45",16.293125,"DBF",23.16,14.6313814815066,4.92281870053462,19.2236367494165,2.91718521276425,1.88636845422275,5.125,40
"303","HARV","HARV_45",17.968375,"DBF",25.833,24.2814585333577,7.19499321176245,22.5095652173913,3.0684153506891,1.80935102157649,7.4,40
"304","HARV","HARV_47",14.503375,"MF",19.084,11.8927199047142,3.78657240100819,16.3414204656623,2.77787401809492,2.00565579543978,3.3,40
"305","HARV","HARV_47",10.5719333333333,"DBF",21.708,15.9483658998497,6.33603582111377,11.3981762917933,2.55303562153617,1.27565794696642,5.83333333333333,30
"306","HARV","HARV_47",12.149225,"DBF",17.904,7.20337931797124,3.34456988524798,13.3301734931139,2.5865511727207,1.65892570992775,3.075,40
"307","HARV","HARV_48",9.57515,"MF",21.184,5.66613528361759,4.62682504836796,12.8290680830517,2.60754477632916,1.62620144720584,4.25,40
"308","HARV","HARV_48",14.535075,"MF",23.471,11.4647273066853,4.22609237213534,16.0801615989794,2.69069683705242,1.54107142053921,4.175,40
"309","HARV","HARV_48",11.760075,"MF",20.246,5.71746933723684,4.78134657777439,13.7617065556712,2.7381223759453,1.81224171865545,4.575,40
"310","HARV","HARV_49",10.779725,"ENF",21.073,5.68399294969887,4.72701221289912,11.4728364728365,2.55736971469098,1.66348888812967,3.8,40
"311","HARV","HARV_49",13.64595,"ENF",20.047,5.46553204367067,3.2700807011919,14.5365710942071,2.72556703769015,1.68755244670746,3.375,40
"312","HARV","HARV_49",9.394175,"ENF",19.071,9.46638117261281,4.11187026438747,9.3161068044789,2.3082101781737,1.53120813780067,3.875,40
"313","HARV","HARV_50",11.620025,"MF",23.238,12.9494427483712,6.27717587359769,12.4805194805195,2.62715108350494,1.5661074424383,5.85,40
"314","HARV","HARV_50",11.680875,"MF",27.716,17.3587636351512,6.66969692613828,12.313708999159,2.55380513312825,1.41387194775854,6.3,40
"315","HARV","HARV_50",11.781625,"MF",22.719,17.6395874563261,5.64960846243757,12.8755617006568,2.66018567956084,1.41337362697653,5.95,40
"316","HARV","HARV_51",14.93295,"DBF",21.229,15.1053779407681,5.99936625691542,14.7409032258065,2.70781747246759,1.58233525203037,5.45,40
"317","HARV","HARV_51",12.973975,"DBF",21.523,5.91992818184773,6.0619917962515,16.5061788223891,2.77107913774825,1.54098482431329,4.975,40
"318","HARV","HARV_51",9.631275,"DBF",22.559,14.2316888809133,5.8087858080206,9.60664819944598,2.32999338178525,1.34005295771968,3.65,40
"319","HARV","HARV_52",13.68225,"MF",23.829,11.9707688396249,4.3160667205104,14.757928802589,2.75649479110717,1.69768662181644,3.55,40
"320","HARV","HARV_52",11.82105,"MF",20.823,4.84935054412418,3.35035467659386,11.954802259887,2.50591395535198,1.50177149684146,2.475,40
"321","HARV","HARV_52",14.9024,"MF",22.307,6.92972731305139,3.33736288338332,14.1452691940108,2.5247601322044,1.42622053291354,3.25,40
"322","HBEF","HBEF_BL5",12.632925,"DBF",23.053,9.87608265979205,5.25170402815686,10.8653606411398,2.53282544851961,1.44630723548195,5.875,40
"323","HBEF","HBEF_BL5",16.43248,"DBF",27.014,14.2838224438214,5.35999692445845,18.2920709267313,2.96408274652917,1.77018246719407,4.34,50
"324","HBEF","HBEF_BL5",16.39604,"DBF",33.104,19.8423362586758,7.26047866797798,20.9641476274165,3.12640374375975,1.52092912768978,5.76,50
"325","HBEF","HBEF_BL5",12.79954,"DBF",23.943,9.45267932150038,5.20658352555411,15.1639237057221,2.75420613043086,1.77481917295037,4.74,50
"326","HBEF","HBEF_BL5",16.48448,"DBF",23.927,6.69730895083683,3.70680086636133,15.7564402810304,2.81172596730192,1.77969475940429,4.14,50
"327","HBEF","HBEF_BL5",12.33922,"DBF",17.572,4.6654496367933,2.51366486888392,11.8085950413223,2.48995187426491,1.71858324323742,2.94,50
"328","HBEF","HBEF_BL5",12.59884,"DBF",21.794,9.27115455361717,4.69190181778723,12.9825673534073,2.57404106037841,1.58349895507375,4.68,50
"329","HBEF","HBEF_BL5",14.3365,"DBF",19.852,7.56930803409988,3.03665006921396,15.0020705719955,2.71524924126717,1.90109047351886,3.34,50
"330","HBEF","HBEF_BL5",13.5171,"DBF",21.103,6.56121976627407,4.15818684608313,14.2511278195489,2.69827641024317,1.79577605399576,4.42,50
"331","HBEF","HBEF_BL5",13.3574,"DBF",19.777,6.56994128929713,3.63551026090463,13.820719738277,2.51809187000578,1.71481558431182,3.22,50
"332","HBEF","HBEF_BL5",15.85076,"DBF",21.317,9.81648856103977,4.20448323190222,17.4362046876178,2.91719194939425,1.57605958621392,4.68,50
"333","HBEF","HBEF_BL5",15.43324,"DBF",21.293,6.58660756321548,3.12295602091535,15.3598487895118,2.748682874549,1.75591288593958,3.22,50
"334","HBEF","HBEF_BL5",13.55958,"DBF",21.873,8.54325022374734,4.30259901089695,15.5730643402399,2.76612005034452,1.86051317440707,4.32,50
"335","HBEF","HBEF_BL5",12.34878,"DBF",19.152,7.61983410492387,3.64472081901638,12.9317728560932,2.59535492739589,1.82117946822991,4.2,50
"336","HBEF","HBEF_BL5",15.65714,"DBF",20.771,11.4986334622281,4.07015973717524,17.5443368107303,2.84672219559916,2.00074250344539,4.56,50
"337","HBEF","HBEF_BL5",14.04326,"DBF",22.494,12.7717743019255,5.26296535025257,16.6230807827396,2.79294081578968,1.7051253166256,5.9,50
"338","HBEF","HBEF_BL9",12.24258,"DBF",23.553,11.418162175914,4.95474847521578,11.6525998492841,2.54776237467822,1.40175875764208,4.34,50
"339","HBEF","HBEF_BL9",11.8869,"DBF",23.665,8.70299180575327,4.82839768178527,11.965693650316,2.53117801531873,1.50476274229252,5.18,50
"340","HBEF","HBEF_BL9",13.32788,"DBF",20.193,6.89466340624182,4.14503973364181,12.5719543266962,2.5728351609332,1.76802561373948,5.78,50
"341","HBEF","HBEF_BL9",13.42014,"DBF",22.728,13.6356009077944,5.0851911488966,16.3200168208579,2.84102188910388,1.83837056673617,3.7,50
"342","HBEF","HBEF_BL9",11.76718,"DBF",24.565,9.93839296983056,5.31581373074716,13.1696070081518,2.48458844820403,1.43656062052642,4.24,50
"343","HBEF","HBEF_BL9",12.61268,"DBF",25.466,13.0514374948697,5.74496105540875,13.4442172233583,2.6622594015201,1.53995639135033,6.36,50
"344","HBEF","HBEF_BL9",14.90944,"DBF",22.788,9.33519454101642,4.04106580788701,15.7073454415317,2.80507883374825,1.70933932969459,4.4,50
"345","HBEF","HBEF_BL9",12.6749,"DBF",21.182,6.85236340844612,4.03556738670699,13.0657911845014,2.66411250746915,1.52506850310153,4.78,50
"346","HBEF","HBEF_BL9",13.66702,"DBF",21.981,11.3259552356965,5.29756236391719,15.2362058276503,2.78913855482283,1.46310393438773,5.54,50
"347","HBEF","HBEF_BL9",13.51442,"DBF",21.914,12.6917307018453,5.40433788385378,16.3750878014516,2.8844203740458,1.64953912782745,4.92,50
"348","HBEF","HBEF_BL9",13.22226,"DBF",20.382,11.1311977565535,4.69757835924261,13.8190296749882,2.7119027450952,1.76020012902788,4.66,50
"349","HBEF","HBEF_BL9",12.99572,"DBF",20.634,8.42367628361226,4.45656828274576,14.56884802596,2.58735221883525,1.69713795130127,3.82,50
"350","HBEF","HBEF_BL9",10.80062,"DBF",21.044,10.6893645857319,4.73929766556788,9.60946817573324,2.48818263414791,1.57849999763026,5.08,50
"351","HBEF","HBEF_BL9",14.72336,"DBF",23.215,9.77724720746322,4.39545218940984,16.3871618037135,2.78189039086734,1.77325824737939,5.02,50
"352","HBEF","HBEF_BL9",13.76806,"DBF",21.644,11.2949497214626,5.0282105893668,15.5515718368407,2.8186106073416,1.82079983984717,4.72,50
"353","HBEF","HBEF_BL9",15.5084,"DBF",20.92,10.1453688121875,3.40390771236321,16.2433425160698,2.76372633915015,1.76202238480932,3.5,50
"354","HBEF","HBEF_BL13",12.9388,"DBF",23.515,16.4046304777947,5.90498120972281,16.0402429764617,2.83483471031022,1.54243105813769,4.4,40
"355","HBEF","HBEF_BL13",11.7358,"DBF",22.197,5.04449846003805,4.22839371248174,10.4187356929037,2.34290532136856,1.45213273281425,4.76,50
"356","HBEF","HBEF_BL13",11.0867,"DBF",22.112,8.11791604838727,5.00506731896255,10.8692897001797,2.55760358117725,1.68245195476712,5.34,50
"357","HBEF","HBEF_BL13",9.40374,"DBF",22.977,5.60029242214871,4.39708077933531,8.72209889001009,2.20130519291192,1.38187241110132,4.8,50
"358","HBEF","HBEF_BL13",13.17358,"DBF",24.085,12.9705158457037,5.07301641577217,12.0782785496442,2.64053288918384,1.43656043958858,6.08,50
"359","HBEF","HBEF_BL13",13.18118,"DBF",22.562,13.7855463025444,5.47839202049325,15.030112923463,2.641319063121,1.48172464210414,4.68,50
"360","HBEF","HBEF_BL13",11.768,"DBF",24.502,13.5275980960241,5.30599663069041,12.8155177500246,2.56608432795234,1.48322908461876,4.78,50
"361","HBEF","HBEF_BL13",15.26086,"DBF",23.553,13.7868054301967,6.01780539362235,17.206597397357,2.9034289954142,1.89055914847554,6.46,50
"362","HBEF","HBEF_BL13",13.81624,"DBF",23.679,11.9874584527994,5.16915457327879,14.7648835202761,2.70059413079254,1.63575701937186,5.3,50
"363","HBEF","HBEF_BL13",13.1959,"DBF",24.036,16.3830412533594,6.27402862877544,13.208367816092,2.55199427742361,1.51625155235269,5.36,50
"364","HBEF","HBEF_BL13",13.2969,"DBF",20.37,11.3769702746339,5.09230050754899,15.3373024959927,2.73396340896318,1.59895633605342,5.04,50
"365","HBEF","HBEF_BL13",15.366,"DBF",24.776,19.2972392042523,6.33579945827756,18.0557440620456,2.77464544606055,1.4898121602639,5.36,50
"366","HBEF","HBEF_BL13",10.62474,"DBF",23.062,14.0208575441509,5.53275839906723,11.5092139902219,2.38153053331092,1.53432065556213,5.24,50
"367","HBEF","HBEF_BL13",17.91168,"DBF",25.228,19.2240680930865,5.56803463820448,18.6202488783544,2.89646870466405,1.47304579510029,4.92,50
"368","HBEF","HBEF_BL13",15.0067,"DBF",22.944,14.7404955036312,5.41001157058629,16.9876469074376,2.89610722545108,1.66569156114825,4.94,50
"369","HBEF","HBEF_BL13",13.4197,"DBF",24.386,11.715766746142,4.67302420214978,12.7622377622378,2.60321623935707,1.47927232970516,5.82,50
"370","HMC","HMC_Hemlock_00",12.39626,"ENF",26.849,5.74945036075639,4.64556269217613,12.9663770306007,2.63883288962206,1.53275886838657,4.16,50
"371","HMC","HMC_Hemlock_02",12.3545,"ENF",22.946,9.80909538749395,4.00571819976373,11.4405778069599,2.56434556308075,1.58857137664796,4.36,50
