"","transect","id","mean.height.mean","height.2","mean.height.median","mean.height.var","mean.height.rms","transect.length","can.max.ht","moch","can.max.ht.median","lad.mean","lad.sd","lad.median","lad.column.max","lad.max.ht.mean","lad.max.ht.sd","lad.max.ht.median","lad.max","lad.mean.peak","lad.peak.sd","lad.peak.median","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","mean.return.ht","sd.return.ht","median.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","gap.variables","enl","fhd","gini","mean.intensity","median.intensity","sd.intensity","max.intensity","min.intensity","skew.intensity","kurtosis.intensity","p10","p25","p50","p75","p90","projectID","siteID","plotID","year","description","disturbance","yearOfDisturbance","management","standAge","pft","notes"
"678","HURON_7104_081312.CSV","HURON_7104_081312_output.csv",11.4317305249633,4.35874064802759,10.2756388744653,18.998620036768,12.2215563315343,60,26.343,15.4945166666667,13.642,3.86576176376566,1.48336614740277,4.22683078529588,5.4553211153577,11.5666666666667,5.7323544033538,10,4.88280192258637,1.88163605014198,0.998714837024533,1.90200674079937,0,0,0.724074074074074,277.116098805454,10.281649313644,13.0921268782692,5.42346605507631,8.93115382203058,4.86023608230839,7.595,2.03533026113671,97.9646697388633,26.343,217.116666666667,4.53333333333333,0.834743032510681,15.072104810175,2.75116308444936,1.37930609066449,85.8047040376323,87,18.4044615667932,140,11,-0.682273693691998,4.04516320154077,4.6251,5.67525,7.594,9.87475,17.7,"HMC-Fahey","HMC","HMC_7104",NA,"reference","",NA,"unmanaged",NA,"MF",""
"679","HURON_7105_081312.CSV","HURON_7105_081312_output.csv",12.4987360838688,3.52282916041493,12.6332809123972,12.4103252934697,12.9777459611746,60,25.437,16.0481,15.674,3.86719253536619,1.31575668874214,3.97029191355212,5.49306144334055,13.7333333333333,5.06522429662707,13,3.91202300542815,1.84618881534827,0.881878549464441,1.79175946922805,0,0,0.697435897435897,212.054059499078,8.95423707270457,11.4837144663598,3.8170926006627,9.98928563041245,4.20280815426169,9.64,0.728544368352035,99.271455631648,25.437,228.883333333333,3.55,0.835405832663129,15.4114974663638,2.80846618769162,1.54627087906655,91.4580214296198,94,21.4653849588532,143,8,-0.75666900464504,3.68278288348442,5.057,6.847,9.637,12.544,15.422,"HMC-Fahey","HMC","HMC_7105",NA,"reference","",NA,"unmanaged",NA,"MF",""
"680","HURON_7106_081312.CSV","HURON_7106_081312_output.csv",12.3806385978604,3.00064832745092,12.5605767677431,9.00389038503403,12.7331864682849,60,21.588,15.86245,15.497,3.70261577876874,1.52497928673133,3.77505715035499,5.40717177146012,12.35,3.84806797219645,13,4.66343909411207,1.81103874849651,0.989194708839595,1.82043511746379,0,0,0.676811594202899,98.1110337550646,6.33230178489103,7.61662575292567,3.25626068910702,10.2904440527912,3.46431459221478,10.459,7.50625521267723,92.4937447873228,22.137,219.933333333333,3.75,0.859840022275824,14.7120966288084,2.6601910064031,1.66548763838039,89.7327649807361,92,17.4984008681615,139,13,-1.04206816557335,4.96823233591572,5.516,7.8385,10.456,12.603,14.565,"HMC-Fahey","HMC","HMC_7106",NA,"reference","",NA,"unmanaged",NA,"MF",""
"681","HURON_H1_081312.CSV","HURON_H1_081312_output.csv",10.7779435210744,5.01241115769016,9.13349700602039,25.1242656137368,11.868849750375,60,29.579,15.31275,12.722,3.99105049133829,1.19230765695577,4.29045944114839,5.53733426701854,9.8,4.51663591625449,8.5,4.38202663467388,1.88969123647589,0.863876362093165,1.68102252111986,0,0,0.75752688172043,417.981459069492,11.0683186729305,17.1893507970473,7.59356574561983,8.07352458677686,4.74538273137703,6.725,0.295268831971429,99.7047311680286,29.579,242.833333333333,5.31666666666667,0.819068174408803,15.9088523266377,2.88405219536758,1.52603552941811,84.5273415977961,85,16.7068886534548,143,11,-0.527750324924589,4.21216596189225,3.4,4.993,6.715,9.909,13.2114,"HMC-Fahey","HMC","HMC_H1",NA,"reference","",NA,"unmanaged",NA,"MF",""
"682","HURON_H20013e_081312.CSV","HURON_H20013e_081312_output.csv",10.73654878605,5.17716483467179,10.1863915816069,26.8030357253622,11.9008318322084,60,32.515,19.02225,20.4415,4.01927705529427,1.21665056094516,4.18340796940239,5.51342874616498,9.95,7.66993911981672,7,4.0943445622221,1.9558566879037,0.902328243304818,1.81176450462629,0,0,0.802450980392157,2483.86218857167,33.032731882212,37.3189069101651,9.01264016628586,6.66841494212557,5.35818240833249,5.013,0.126112239893506,99.8738877601065,32.515,238,9.61666666666667,0.88461225622029,17.5972101133391,2.9918694001121,1.53508167656737,65.3204489652753,68,16.1965707297694,124,8,-0.214269231629597,2.81347780449362,2.632,3.338,5.0125,7.1595,13.2266,"HMC-Fahey","HMC","HMC_H20013e",NA,"reference","",NA,"unmanaged",NA,"MF",""
"683","HURON_H20013s_081312.CSV","HURON_H20013s_081312_output.csv",13.1643146721249,7.19925185623161,11.2436116365635,51.8292272894543,14.9754661904514,60,34.312,21.1436166666667,24.4925,3.96771670080622,1.29572050451794,4.15300454496859,5.57972982598622,12.4333333333333,8.36329078583075,9,4.91265488573605,1.95837276525619,0.969749696911203,1.82506931289875,0,0,0.819047619047619,1852.65131096212,26.6589882861956,33.7927455901205,8.98021487057806,9.11834392875244,7.46392634777477,6.08,3.69569765009413,96.3043023499059,34.312,239.133333333333,10.0833333333333,0.89081312149894,18.0581734458941,2.94897367699099,1.3974687791874,67.4518861776845,70,14.1328259343126,113,10,-0.548879108153025,3.56808876842232,2.932,4.565,6.078,9.16025,22.8522,"HMC-Fahey","HMC","HMC_H20013s",NA,"reference","",NA,"unmanaged",NA,"MF",""
"684","HURON_H20014e_081312.CSV","HURON_H20014e_081312_output.csv",16.7724396548143,7.87501444756094,17.9299915042422,62.0158525492935,18.5012698748273,60,33.818,24.5400833333333,27.9425,4.14078688577351,1.28027567240803,4.42882872465349,5.53338948872752,17.4333333333333,11.1360868072466,23,4.14313472639153,1.52733163674015,0.740218740380754,1.38629436111989,0,0,0.772380952380952,6037.8625346951,56.7449708584712,53.0836209858216,8.80934357833054,10.9046260023302,9.68694505261443,5.487,2.41439272338149,97.5856072766185,33.818,249.316666666667,7.55,0.912737799828579,22.4227359443385,3.11136065496354,1.63019763482259,66.1938866424508,69,16.343792945132,119,9,-0.333214246421567,2.93664289140003,2.347,3.38525,5.487,22.433,26.296,"HMC-Fahey","HMC","HMC_H20014e",NA,"reference","",NA,"unmanaged",NA,"MF",""
"685","HURON_H20014s_081312.CSV","HURON_H20014s_081312_output.csv",12.9197385428294,7.25310227022865,11.6573554953884,52.607492542396,14.7868301205869,60,31.716,20.9399333333333,24.82,4.11626503780824,1.40916595759181,4.46376763830195,5.66642668811243,11.8833333333333,9.41886255082918,6.5,4.88658264542628,1.93837830873354,0.989300525308746,1.73416834224989,0,0,0.780808080808081,2929.54295125571,37.0797843850252,39.4288288085729,8.61351766144093,8.50590699598956,7.54342365544829,5.118,1.65894578690372,98.3410542130963,31.716,266.35,7.83333333333333,0.895362847394971,19.4740890177783,2.99573058875538,1.44122759699701,67.0847284995862,70,16.1811473027895,121,8,-0.420170607700048,3.10287521977021,2.531,3.538,5.118,9.6315,22.622,"HMC-Fahey","HMC","HMC_H20014s",NA,"reference","",NA,"unmanaged",NA,"MF",""
"686","HURON_H3_081312.CSV","HURON_H3_081312_output.csv",16.1243243696742,5.13250546791038,16.189584515401,26.34261237813,16.9085009748637,60,30.941,19.98495,19.1625,4.02502283610063,1.42010108311347,4.12347901628409,5.59842195899838,16.6166666666667,5.97761833040173,17,4.80402104473326,2.07449980049163,0.998060181673695,1.97408102602201,0,0,0.765104166666667,149.052001015524,7.88146368357841,9.32386889761749,5.77430789872882,13.706140840244,5.29472841925745,13.756,0.164214847759148,99.8357851522408,30.941,243.7,4.38333333333333,0.901784799193247,19.6287484510533,2.96125567544734,1.34878497278637,98.2140360496196,101,18.8427833470632,146,14,-0.982431818776939,4.52090557515051,7.438,9.526,13.7495,16.6005,20.9929,"HMC-Fahey","HMC","HMC_H3",NA,"reference","",NA,"unmanaged",NA,"MF",""
"687","HURON_H6_081312.CSV","HURON_H6_081312_output.csv",11.4622678625306,4.47878560765512,10.0503024480322,20.0595205193387,12.2926311150116,60,27.047,15.3061833333333,14.877,3.58178449210374,1.48052689936312,4.21705069777489,5.4510384535657,11.75,5.29990406053237,10.5,5.37989735354046,1.66742770934879,0.930924383879469,1.41360201944619,0,0,0.739285714285714,377.268100177018,9.90068039595105,16.7106142279166,5.56802620443518,9.16341205877897,4.72794074304578,8.191,1.97505197505198,98.024948024948,27.047,224.583333333333,4.8,0.847398118199035,15.6570191190451,2.8625241079352,1.53819611088117,90.7656415694592,90,17.6787502060813,145,13,-0.38640141703402,3.57242563516341,4.5078,5.966,8.188,10.728,15.3806,"HMC-Fahey","HMC","HMC_H6",NA,"reference","",NA,"unmanaged",NA,"MF",""
"688","Howland_150_G.CSV","Howland_150_G_output.csv",11.9813140084333,3.81639838818881,12.2520505974536,14.5648966573702,12.5628613019846,50,23.069,16.07934,16.5065,3.16353859265218,1.71097304615453,2.79658061601372,6.38856140554563,12.82,5.6086303759365,15,3.80666248977032,1.12448422813044,0.837492335210106,0.924729750767831,0,0,0.514166666666667,207.969241237312,11.0835999176963,9.22621558938194,3.58253943459219,9.19577281541988,4.8438736205493,8.742,12.7735916756369,87.2264083243631,23.069,1170.66,3.1,0.770221034717239,17.5271837429514,2.93256262873234,1.87421993609133,95.4846721905545,99,22.18762604207,154,6,-0.823125883687196,3.63680406266857,2.986,5.04,8.741,13.583,15.961,"HCEF-Fahey","HCEF","HCEF_150",NA,"","",NA,"",NA,"ENF",""
"689","Howland_A0.CSV","Howland_A0_output.csv",8.40843279774144,4.35320944986372,7.50510432458642,18.9504325143828,9.45735767893157,90,20.126,13.0605777777778,14.4695,2.53381836611025,1.9310941656019,1.97262859217569,7.16703787691222,7.8,5.72830543407624,6,4.23410650459726,0.912245527668117,0.823321988050055,0.685037041712837,1,0.0111111111111111,0.571957671957672,239.883127713585,10.7898094577793,11.11139683291,5.24523611357402,5.8346606137952,4.22980804488902,4.476,30.7618510632926,69.2381489367074,20.126,1320.43333333333,3.8,0.918567073749169,17.3517012448133,2.84026590225045,2.01689905356325,83.6187784867821,84,22.3487768538219,150,3,-0.25928349747266,2.96507815699688,1.57,2.481,4.476,7.739,13.1526,"HCEF-Fahey","HCEF","HCEF_A0",NA,"","",NA,"",NA,"ENF",""
"690","Howland_B150.CSV","Howland_B150_output.csv",9.59751997402143,3.40434049482282,9.79031180015244,11.5895342046905,10.1691782117,40,18.135,13.45565,14.4815,4.219446721321,1.84788707260009,4.45653288565945,7.34018683532012,9.975,4.93801319955449,11,5.29078910012725,1.51621813476555,0.99694202178055,1.38052892502984,0,0,0.442105263157895,112.809684441324,8.66193357317822,6.14659183736579,3.53573375078077,6.30735683895528,3.81184607590224,5.15,6.29315936057381,93.7068406394262,18.135,1310.675,2.725,0.846597897216805,15.5158445852852,2.74137493324241,1.9640696476792,90.8443091830711,93,20.0621541831294,147,6,-0.560038570689868,3.48659939175925,2.2587,3.279,5.148,9.084,12.023,"HCEF-Fahey","HCEF","HCEF_B150",NA,"","",NA,"",NA,"ENF",""
"691","Howland_C50.CSV","Howland_C50_output.csv",11.1024359818896,5.35717798678552,12.5764179902365,28.6993559820994,12.2982094962845,40,25.317,15.652275,16.648,4.23880306106025,1.92229228423237,4.22045050872384,7.35755620091035,10.9,6.67870707585893,13,6.97447891102505,1.8095366063389,1.30743432404802,1.5963668146517,0,0,0.578846153846154,112.544713728504,8.62496873540454,6.17694326036739,5.46409930639334,7.32424269973606,5.53281064282534,5.616,5.08966559306533,94.9103344069347,25.317,1257.575,3.8,0.859914349655913,19.3107785729777,2.92596161764377,1.52085964837963,88.3783359168796,91,22.3887753380856,149,7,-0.292085343018727,2.50116621946795,1.4692,1.921,5.614,12.222,15.641,"HCEF-Fahey","HCEF","HCEF_C50",NA,"","",NA,"",NA,"ENF",""
"692","Howland_E0.CSV","Howland_E0_output.csv",8.55470109512168,2.55127947117007,8.7025018791601,6.50902694001384,8.92095588962059,60,21.235,13.1712833333333,13.949,4.29526983065073,2.09943583629105,4.49962356868134,7.22329567956231,8.75,4.01110745939914,9,3.71357206670431,1.41872358150569,0.880499848502363,1.23262445926458,0,0,0.521969696969697,159.688004419341,10.0985608393462,7.59651718838082,3.33750578285117,5.28511816245982,3.37801470248345,4.232,8.81105215638257,91.1889478436174,21.235,1347.66666666667,3.86666666666667,0.757544901938472,14.7706463013365,2.68369474287274,1.79637582402574,88.1738664568894,90,20.9733634489972,145,1,-0.597922189069484,3.3457540925376,1.758,2.548,4.232,7.382,10.4875,"HCEF-Fahey","HCEF","HCEF_E0",NA,"","",NA,"",NA,"ENF",""
"693","Howland_F150.CSV","Howland_F150_output.csv",8.74450906852876,2.86662628067525,8.85763551922949,8.21754623305804,9.19494567568267,60,25.71,14.1161333333333,14.6445,4.46777396175735,1.77009803687452,4.33364640983014,7.22037383672395,8.85,4.31719070614449,9,4.0943445622221,1.56992332201718,0.836265675651621,1.48999195829293,0,0,0.584567901234568,175.713194372167,10.3966007355174,8.22337446054875,3.98179458079091,5.60737476927253,3.54519850386005,5.104,5.19814719505919,94.8018528049408,25.71,1295.45,4.03333333333333,0.706443638996543,15.9878165221709,2.7488801957092,1.76306282930869,91.091707383279,93,18.8264668652675,156,1,-0.678064897113217,3.84220351776386,1.87,2.855,5.104,7.146,10.6494,"HCEF-Fahey","HCEF","HCEF_F150",NA,"","",NA,"",NA,"ENF",""
"694","Howland_G150.CSV","Howland_G150_output.csv",1.95,3.13979829500771,0,9.85833333333333,3.56019662378358,10,7.382,6.9382,6.753,0.0629846283342724,0.105631131387725,0,0.271933715483642,1.8,2.89827534923789,0,0.271933715483642,0.0629846283342724,0.105631131387725,0,0,0,0.8375,0,0,0,0.318868764366924,6.75462720848057,0.353378080616439,6.681,0,100,7.864,56.8,1.3,3.9774930826288,1,0,1.28571428571429,99.7473498233216,105,14.4417579779993,121,31,-1.54435414025852,5.89687537840236,6.4569,6.607,6.681,6.985,7.2836,"HCEF-Fahey","HCEF","HCEF_G150",NA,"","",NA,"",NA,"ENF",""
"695","Howland_G75.CSV","Howland_G75_output.csv",8.23105461985896,3.84484542143499,7.16299973776622,14.7828363147296,9.0576120064474,30,21.317,13.5750333333333,13.8005,3.46291889003729,1.75671067311931,3.44637523571132,7.2841348061952,8.23333333333333,5.13059338729421,8,4.05415368163886,1.29231583905172,0.908927517005304,1.11248020853345,0,0,0.531818181818182,116.766725634814,8.88767759610197,6.14621123803606,4.21935142493801,5.64217123216602,4.02473457050085,4.277,8.54309506298783,91.4569049370122,21.317,1405.16666666667,4.93333333333333,0.839771638578154,16.4976933013471,2.75737531275232,1.73570616221025,87.193411154345,89,20.9315331631028,147,6,-0.431521093286379,3.11540249797403,1.576,2.225,4.277,8.54575,11.5407,"HCEF-Fahey","HCEF","HCEF_G75",NA,"","",NA,"",NA,"ENF",""
"696","Howland_H150.CSV","Howland_H150_output.csv",8.59117482066499,3.29916360826126,9.03051844266434,10.8844805140755,9.19300589060704,60,18.994,13.99315,14.252,4.05473010875627,1.86197389657504,4.02847958645506,7.16549347506085,8.41666666666667,5.24094591884841,8.5,3.87120101090789,1.48028588237192,0.917799579707922,1.27431123208705,0,0,0.455,208.741444397884,11.3853449447358,8.89468183170498,3.47269140398166,5.32473090153256,3.64762229821355,4.189,7.35673022158336,92.6432697784166,18.994,1229.15,3.95,0.854095230517499,16.1373914435506,2.79172300597142,2.00405194401695,88.417743753385,89,21.6167559002124,149,5,-0.423114737924853,3.16614378742373,1.665,2.391,4.189,7.568,11.057,"HCEF-Fahey","HCEF","HCEF_H150",NA,"","",NA,"",NA,"ENF",""
"697","Howland_I0.CSV","Howland_I0_output.csv",8.42105237295208,3.19648535480042,8.66792534542155,10.2175186234536,8.99785250570367,60,19.029,13.0793166666667,13.5115,4.25563026420401,1.79535837284841,4.24804861406075,7.38956395367763,8.75,4.64548258791014,9,6.02586597382531,1.58108906408759,1.06236519453253,1.3682696788505,0,0,0.485,96.9442948522232,7.86902889779943,5.91799620292382,3.14792805407236,5.38259050195044,3.49623841507264,4.183,4.96900025833118,95.0309997416688,19.029,1290.45,3.3,0.80829138772668,14.914024854172,2.72415200227205,1.98773180244318,88.6125073056692,90,19.4849483927748,148,5,-0.505162426122686,3.47343641703905,1.715,2.57,4.182,7.737,10.95,"HCEF-Fahey","HCEF","HCEF_I0",NA,"","",NA,"",NA,"ENF",""
"698","HwlT0_A_B.csv","HwlT0_A_B_output.csv",3.65110983591499,2.14354999317243,4.21754004588527,4.59480657322952,4.2120799308911,25,11.961,5.44836,6.401,1.32300993711093,1.60290115382997,0.833293812303187,6.65929391968364,3.04,2.1694853460364,3,3.12755766633341,0.661211419772856,0.783751992149191,0.380614129851138,4,0.16,0.689230769230769,7.65654595670351,1.7049262330053,2.17939727831202,3.55216954691073,3.50221008737093,1.62668416974226,3.4505,48.3169129720854,51.6830870279146,11.961,779.6,2.72,0.834934267260663,7.7929717341482,1.9389549070193,1.52504251817346,73.0354447974583,73,18.0409301583313,122,5,-0.327795216433332,3.34218865867634,1.381,2.23475,3.45,4.377,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","HwlT0_B_C.csv","HwlT0_B_C_output.csv",5.66427743174626,2.45932019013714,5.56014660214352,6.04825579761616,6.15551495729655,25,12.585,7.88288,7.908,1.07580105236267,1.28912662117686,0.566853455235653,4.4200447018614,5.44,3.0967725134404,5,1.76766191764899,0.480457145958657,0.511889214164607,0.279278661655401,1,0.04,0.602857142857143,33.609342896521,4.19866031554276,3.99757357045587,3.49649727489288,4.57460768694613,2.89729552880397,3.819,51.7000913769057,48.2999086230943,12.585,831.8,3.88,0.878764463265596,10.7041551246537,2.38955681290972,2.30282083201625,73.8890769690332,75,20.8755200261366,132,3,-0.44628200177552,2.91888471692307,1.356,1.981,3.819,6.621,9.1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","HwlT0_C_D.csv","HwlT0_C_D_output.csv",5.53179859465484,2.87408664092364,5.66305612023042,8.26037401953573,6.2073146166905,25,11.825,7.02256,7.756,1.54763132257173,1.43574166950916,0.846341837369837,4.46734386908069,4.96,3.23367695768558,4,2.89751464540854,0.79155576966515,0.813849322847659,0.476438281456515,1,0.04,0.649230769230769,8.41791027051883,1.91544326705955,2.17921714411278,3.46638359918037,4.81908153638814,2.65249960113244,4.424,40.3776617115307,59.6223382884693,11.825,697,3.12,0.927945462255367,10.4681393372982,2.28665261528698,1.58892342201037,77.0847131305352,80,19.6578450129731,124,6,-0.799528058019064,3.45407892445425,1.617,2.58125,4.4215,6.816,8.4716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","HwlT0_D_E.csv","HwlT0_D_E_output.csv",7.19418270113171,3.87419534816818,5.63157247313662,15.0093895957679,8.13420424806262,25,16.324,9.48224,8.742,2.08539471225735,2.06837035877684,1.58170649932857,6.34388043412633,6.8,4.29146439652791,5,3.71357206670431,0.970903807842454,1.02473611540797,0.745790914045367,0,0,0.675294117647059,25.6379754012188,3.2351886903776,3.89506476696751,4.34846874658195,5.38182937409626,3.32267590833534,4.5155,31.9462992900822,68.0537007099178,16.324,569.16,3.48,0.936073970065181,13.7910906298003,2.48997462621395,1.79995557215217,82.0327411691799,83,20.1753203541956,140,5,-0.397427864077519,3.25111401829174,2.0566,2.91775,4.515,6.886,11.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","HwlT0_E_F.csv","HwlT0_E_F_output.csv",10.3439867295942,3.60286546126295,10.2831526004837,12.9806395319615,10.9297518458885,25,19.209,14.09668,15.324,2.7677679102717,1.33982286614055,2.69069618640906,5.43153621033426,11.36,5.04876222454573,13,2.87085894367258,1.19991458787254,0.786826687258638,0.976009966575777,0,0,0.638,287.875059043285,12.5264712882403,11.4438881551759,4.5514393668377,7.73217920723911,4.59900413070525,5.67,11.0031512605042,88.9968487394958,19.209,457.04,5.2,0.889487301402682,15.02079002079,2.70774162652699,1.66035911491242,88.9778695780466,90,21.9040483095824,144,8,-0.55420990776108,3.23068554919289,2.954,4.09,5.669,12.063,14.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","HwlT0_F_G.csv","HwlT0_F_G_output.csv",11.612180429637,4.93931502665137,13.2232704346116,24.396832932504,12.58028989911,25,20.126,15.53568,17.741,2.93499544180974,1.90482498785573,2.60920436646558,6.13556489108174,11.88,5.77581163127746,14,3.85014760171006,1.25931092332611,1.0673907120526,1.09861228866811,0,0,0.582857142857143,127.775287001351,8.21410568757765,7.76554922427614,5.31244617008022,8.81435416666667,5.1811904915435,8.812,16.8903125270539,83.1096874729461,20.126,462.12,3.12,0.870502849244161,16.2730627306273,2.74410812638182,1.66270704452644,92.5010416666667,98,23.4913100759985,149,10,-0.626148486945829,2.88431323807762,1.5141,5.07025,8.8095,13.58875,15.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","HwlT0_G_H.csv","HwlT0_G_H_output.csv",6.1391662556069,4.25789482888226,4.37631791747322,18.1296683738223,7.42252274855738,25,19.466,10.62376,11.137,3.35012493668598,1.85700230903383,3.30746490399945,6.25190388316589,5.8,5.2121652570373,3,3.63098547569503,1.56115129247201,0.870997170348902,1.77649199709727,0,0,0.692,236.638575272798,8.92223105420526,12.5312556548884,6.68841563376559,4.1869780789826,3.91155145841601,2.454,7.81334361743155,92.1866563825685,19.466,518.68,6.36,0.898778924379406,14.6039304610733,2.58833786660659,1.4658529498557,85.4958165997323,83,18.3487623737537,141,15,0.174723619308964,2.74001304171301,1.368,1.674,2.453,5.251,9.8741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","HwlT0_H_I.csv","HwlT0_H_I_output.csv",11.4545388370246,3.76943459997461,12.6634285545797,14.2086372034857,12.0352296066278,25,19.465,15.61596,16.998,4.14624721127147,1.25529134464717,4.07753744390572,6.02344759296103,12.44,5.35474867135082,15,3.88303546855489,1.72559032181792,0.987962485046785,1.47247205736094,0,0,0.522,238.047702881965,12.2735455223449,9.34921297184382,3.88534156027498,8.06272705719648,4.78216822340032,7.197,1.96591129188456,98.0340887081154,19.465,413.12,4.88,0.87382698553567,16.1510230594349,2.69811466822636,1.80168337605143,95.7738812604959,101,23.9985085945033,150,9,-0.638962802453732,2.94129349176287,2.045,3.692,7.197,12.112,14.7612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","HwlT150_C_B.csv","HwlT150_C_B_output.csv",7.56177109441959,2.08608616372895,8.01679717135591,4.35175548250138,7.83313904814672,25,15.006,10.35328,10.956,3.76393212240107,1.52803870931542,3.75270749564791,6.15060276844628,7.56,2.84429253066558,7,3.95508249488859,1.93421532801465,0.92200968882157,1.86014332729789,0,0,0.585,29.0363398308082,4.00055698042062,3.60997003827124,2.9143072006911,5.61342380578115,2.34215781474988,5.234,2.27854582693292,97.7214541730671,15.006,468.8,3.28,0.808182065656005,10.6900702106319,2.3412195846008,1.62762096925685,87.2817221203388,88,16.3606439171381,139,10,-0.61165206490669,4.21986417567674,2.876,3.929,5.234,6.786,9.0338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","HwlT150_D_C.csv","HwlT150_D_C_output.csv",13.2807833862971,2.25193588648616,13.8890135320437,5.07121523684421,13.4628219174554,25,18.936,15.30176,15.525,2.5211197674143,1.94196176835992,2.06318102080806,6.19031540585315,13.6,3.17542648054294,14,3.68887945411394,1.11778646442105,0.978455158966193,0.728738125662648,0,0,0.596,28.2026701203767,4.42936815961504,2.92973852535771,2.48140392520041,11.4598923599693,3.25567711563766,11.642,25.1292572835453,74.8707427164547,18.936,487.48,2.84,0.742396986369706,12.6627906976744,2.41284199768607,1.40929163292397,98.7067850487778,102,19.9984614898421,150,12,-1.20219917248788,4.93561351439789,7.2666,8.801,11.64,14.074,15.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","HwlT150_E_D.csv","HwlT150_E_D_output.csv",11.6289712417803,4.4150589758665,11.8117199002153,19.4927457603794,12.4074980585176,25,19.129,15.21956,16.755,2.44993352298331,1.44172959514431,2.50717928539712,5.01948490937324,11.6,5.64210362660359,14,2.94819132878499,0.968644902674098,0.657515376636324,0.951427723170441,0,0,0.588,262.325027007353,11.3326412027104,11.5713555981131,4.48938896250555,8.88223071937784,5.39821653964726,7.537,18.4173422629538,81.5826577370462,19.129,454,3.92,0.894661416480095,16.4661122661123,2.78964468369733,1.61169698265473,92.7528623892849,98,23.7868640670427,148,7,-0.717556501574535,3.07751338702544,1.62,3.8335,7.53,14.42625,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","HwlT150_F_E.csv","HwlT150_F_E_output.csv",11.3023711052723,5.47012746445958,13.0252525428473,29.922294477435,12.5087567447621,25,20.36,14.863,17.754,2.78384461212982,1.54945604744336,2.38122822031316,6.16541785423142,11.24,6.96586917285512,14,3.81404259706794,1.24463593315295,0.887114168020389,0.979804137596481,0,0,0.592380952380952,304.431917298253,11.1346449711842,13.4332274105643,5.308040496894,9.65418129789504,5.73583375449058,10.29,13.4134050058794,86.5865949941206,20.36,476.32,3.56,0.897290389994951,16.4487523992322,2.7485679646688,1.43364927592092,96.2920748860219,104,26.5020473552517,147,7,-0.948419450450396,3.20636496763608,1.385,4.218,10.275,15.007,17.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","HwlT150_G_F.csv","HwlT150_G_F_output.csv",14.3543853158184,3.05876751972345,15.2704276576341,9.35605873971514,14.6639078756349,25,23.069,17.45328,18.344,3.93894874598732,1.53186990977777,3.9982007016692,6.07764224334903,15.68,3.68239052790439,16,2.99573227355399,1.49956599363388,0.657767749702774,1.44691898293633,0,0,0.533333333333333,144.242204161718,9.25039620101881,7.65978944135511,3.74047402878298,10.9932330971078,4.2751811899318,10.946,4.11386593204776,95.8861340679522,23.069,435.68,3.64,0.729882817366624,16.1140583554377,2.66391425773107,1.64497827356804,103.13436123348,107,19.997683256272,154,6,-1.17461760391785,4.89541105222666,5.3779,7.5025,10.9435,14.50025,16.6467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","HwlTB_100_75.csv","HwlTB_100_75_output.csv",7.0109560603127,3.21998520086038,7.02406780782311,10.3683046937599,7.68811273237099,25,17.88,9.5644,10.127,4.18013384336321,1.68692398172506,4.47733681447821,6.42486902390539,7.8,4.33973885543051,8,3.65065824129374,1.95566030044779,0.841823342321687,1.79175946922805,0,0,0.623157894736842,50.4043731294862,4.93996083503885,5.09913326730813,4.6250949089361,4.69440786257469,2.98796412196411,3.8245,4.43189929271299,95.568100707287,17.88,616.52,4.12,0.861298187790096,12.4379146919431,2.55773896970499,1.8346623412123,86.0952607278653,87,19.6210783297716,144,8,-0.226342706812058,2.79027373066146,1.44,2.4235,3.824,6.26725,9.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","HwlTB_125_100.csv","HwlTB_125_100_output.csv",8.24876772076803,4.00297222503591,7.751658609618,16.0237866344089,9.13372892526471,25,18.135,11.4558,13.974,3.06401752702081,1.90680916133215,3.34403896782221,6.23244801655052,8.28,5.25610755851387,6,6.23244801655052,1.59541758801123,1.34201282707056,1.54992378490169,0,0,0.642105263157895,120.011501441077,6.31571272064856,8.95116049857867,4.88720905357376,6.739377817057,3.7690961547724,5.041,11.1433956337365,88.8566043662636,18.135,509.44,5.52,0.911075178540893,14.2617283950617,2.54590504732055,1.77934815013494,90.9220503756076,92,22.2840098413911,147,6,-0.63258782844681,3.67309209306192,3.016,3.532,5.04,10.033,12.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
